page,verse_number,verse,title,variety,variety_glottocode,language,language_glottocode,lang_iso639.3,var_lang_rel
85,22,"Ça fit souleur au pauv' vieux, qu'était . cœuru, quant i r’luquit s'n’ éfant d' coin et d' bicoin qui l’ vit si minable : tréfié comme un voleux, dépétrassé, sa limousine en louépes, sa culotte en échiquettes envrôné, tantouillé d’ boe d’pis les pieds jusqu'a le téte, et hourdé comme un nid d' casse-pot, ses chausses tribolées, ses pieds qui lochaient dans ses grolles toutes démaniclaquées et qui w tenaient pus ni à clou ni à cringnasse hérue comme un gail, la piau toute érchiflue : et toute racramachie, les mains poques, friblant d' fraid el d' misére , i l'avait putôt l'air d’un dénicheux i qu’ d’un chréquien. Quant dou bouhomme l’ dans s’t’ état, i dit à ses gens qu'étaient à l'entour li : Dépéchons d’afflubé c' pauvr’ péquio ; mettait-zy habit d' treillis, son gilet d' froc d’ Bernay, sa culotte dé panne birbarrée, passait y i ès jambes des bas de seille, et ès-pieds des souyers neux à bouques avec un ehapiau neu ; mettais z'y au doué c'té bague ergent, et ealait lé comme i faut ; allait qu’ri itout le fratrel pou qui l’ et y ni fasse la barbe.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,23,"A Ct’ eu, allait vs' en bin vite déligoté not’ brangé qué j'engraissions et pi féte lé créci, car faut qué ’ fassions sonné la cremillée et berdaillé les belles funnérailles.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,24,"Car not’ garçon qué vřa est r'vénu de mort en vie, ' l'avions a dire et lé v'la L' ssiessit aü . haut bout de la table l’ dos au feu et ça l’ ravigotit. V'la dou qui s' mittent à fére boustéfaille ; i burent du pré V pus qualiteux qu’on tirit à la q'nelle et pi du gros cidre pipe du fond, dé c'ti qu'était nif et qui s’ tuait point.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,25,"Padant qué tertous s’ réforçaient, l'ainné gâs tait à lachérrue sus friche r'vint à la brunne quant i fut à Téchellier ď la cour et quil l’entendit l’ chavari des violonneux et la pértintaille d’ la dindanrie i restit tout ugé comme un béjêt.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,26,I fit sinne à un d’ses hallots et i y ni d'mandit pourqui qu’ la méson était comme la sans d'ssus d'ssous qué qu’ v'lait dire tout c' vourvàri.,Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,27,"L'hallot y ni reponnit : Parguié, not mait, qué qu’ y à, y à qu’ vol frére qu'était parti à couri l’ guérout est àla quittée du jour et que vot popa a fait estrangouillé son viau pacequé s’n’ éfant était rézou et bin vastant.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,28,"Quant l’ainné entendit ça, li qu’était un brin vicart et orguilleux, i restit tout ébaubi et i tumbit d’son haut ; i s' fâchit et i fit d' l'étrive pou r'mette les pieds chez li, et quant son pére vint pou l' qu'ri.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,29,"L’ gâs qu'avait la téte montée y ni reponit : Popa, sans reproche, tant d'années qué j’ vous sert dé domestique et je n’ v's ai janmains d'sobéi en rien, m'a vous t'i au grand janmains tant seurement baillé unne bérbis pou m' régalé avé m's' amnis ; ni un sou merqué È: pou m'amusé ès assemblées ?",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,30,"Et pi mon escogriffe de frére qu'a tout fait sinon bin, qu'a un vaspàsien fini, qu'a mangé tout s'n' avé et recevait pire que si c'était not seigneur l'évêque el j È tuait not viau à cause dé li ! J’ veux bin vous dire qué ça È w blesse et j’ peux pas souffri sans groussé ni sans qu'on y in fasse puché qu'amé.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,31,"L’ pére w s'afflannit point et i reponnit à s'n' É : Allons, point d' fâcherie, n' t’éffoûche point ; tu sée bin que quieus ô té comme à mes deux yeux, et pis c' qué tée toujou resté ave mé, tu sée bin qu’ tout c' qué J'ai est à té ; tu l’ sée pourtant bin.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
85,32,"Et bin, j’ pouvais li fére autrement que de r'ceuyer avé joyeus'té ton pauv' frére qu’a z’u tant qu'était censément créci pour nous et qué v'la r'venu. Afin, bouhomme fit si bin d' sa goule qui r’consolit son gâs et qué c'ti bonne mine à son frére, et i véquirent tertous contents et héreux comme des poissons dans de l’iau clére.",Id. en patois normand du pays d'Ouche (Eure),Normand,norm1245,French,stan1290,fra,same_macro_language
90,11,Un hommé abio dous mainachés.,Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,12,"Et lé pus joubé diguéc à soun pairé : Moùn païré, dounatz-mé la partido dal bé qué mé rében ; et lé païré dibiséc lé bé entré sous dous mainachés.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,13,"Et paücdé jours apéï, lé pàs joubé das doùs mainachés, apéi qué ajéc amassàt tout lé bé qué y rébégno, s'en. anéc a l'abanturo dins un pays plà escartât, et dissipéc soun bé, en bibin dins las grandoùs et la débaucho.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,14,"Et quand ajéc acabàt touto sa fourtuno bénguéc uno famino tarriplo dins lé pays ount éro, et sé béjéc réduit él mêmes à la camiso.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,15,"Et s'én anéc ouffri sous serbicis à un proupriétari d'aquél pays, qué l'enbouyéc à sa borio per garda un troupél dé porcs.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,16,Et auyo poudé garni soùn béntré dal farnât qué dounaboun à sous porcs ; mais digus nou bouillo in dounà.,Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,17,Et en régardant sa cruello pousitiéou disio: Dins lé tenis què les bailets dé moun pairé an dé paf maï qué. nou né boloun'yéou aïchi mourissé dé,Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,18,"M'en anirèi trouba moun païré et y direï: Moun pairé, ei pécat costo é cel et costo bous.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,19,"Soun pas pug dignè d'estre noummat bostré fil, al reng dé bostrés bailets.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,20,"Et àlabétz sé lébéc bité et courrisquéc beis soun païré, et éro encaro lénc, qué soun pairé lé béjéc, fousquéc toucat dé coumpassiéou, et courrisquéc bés el y Sautéc al col et l'embrassec.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,21,"Sou fil y diguéc : Ei peccat costo lé cél et costo bous, . soun pas pus digné d'estré appellat bostré fil.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,22,"Soùn pairé diguéc à sous baïléts : Anats quérré dé suito sa prumièro raubo, cargats-y lo, meltez y soun anel à la ma ; baillats-y uno caussura.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,23,"Et anats quérré un budel gras, tuats-lé, lé manjaTen et nous mettren en festo.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,24,"Parcé qué moù fil qu'éro mort bén de reçussita, qu'éro égarat et qué lé rétrobi. Tout lé moundé sé métec dé suito à tauléja.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,25,"Alabéts lé fil ainat éro al camp, et en bénén dé lenc la musico, et crits de joyo.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,26,"Ordéc un das bailets, et y démandéc qué éro aco.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,27,Lé bailél y diguéc : Aco es bostré frairé qué es arribat et bostré païré à fait tua lé budel gras -parcé Va rébéts pla pourtant.,Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,28,"Lé fraïré ainàt fousquéc endignât, et boullio pas dintra. Et soun pairé sourtisquéc el sé mettec à lé prégua dintra.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,29,"Mais sou fil y respoundec : Y a déja tant d'annados qué bous serbici, bous ei pas jamaï désoubéit, et m’abets pas encaro dounàt soulomén un soul crabit per mangea mous amits.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,30,"Et quand bostré fil qu'es aqui, tourno après abè manjeat tout soun bé amè dé bandidos, abets tuat per lé récébré lé budèl gras.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,31,"Alabéts soun pairé y respoundec : Mou fil tu es toujours àmé yeoù, et tout so qué eï es téoù.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
90,32,"Caillo dounc fairé festo, parcé qué tou fraïré éro mort et es resçussitat, ero égaràt et Paben rétroubat.",Id. en patois de Garcassonne (Aude),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,11,Un hommé abio dous effans.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,12,"Lou pu jouiné d'éntré élés diguet à soun pairé: i Moun païré, bailat me la pourtiou dai bé que me reben, et lou païré partaget soun bé à sous effans.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,13,Quaouqués jors après quand lou pu jouiné aget l amassat tout ce seou parliguet et sen anet dins un païs É pla liont et aqui dissipet tout soun bé en bisquen dins la debaouchou.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,14,"Et apres qu'aget tout despensat, benguet uno grando famino dins aquel païs et coumencet d'estre dins lou besoun.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,15,Alors anet st se louguet a un des habitans d'a- E quel païs que lou mandet à sa grangeo per y garda lous poucels. j,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,16,"Desirabo de rampli soun bentré de las peloufosque lous poucels mangeavou, me degus nin dounabo pa gés.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,17,Et quand siaguet intra en el mêmes diguet : Quant y o dé barlechs dins l'oustaou de moun pairé que s’assadoulou de pan ! et yeou aïci mourisse de fan .,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,18,"Craou que me tiré d'aici et que m'en ane trouba moun païré, et que ye digue: Moun païré, aï pecat countro lou ciel et countro bous.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,19,"Merite pas pus destré appelat. bostre effan, trata me coumo un de bostrés barlechs:",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,20,"Et s’en anet trouba soun païré et coumo ero encara , liont, soun païré lou veget et siaguet loucat de coumpassiou, et courriguen aï daban d'él, se gitet à soun col et",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,21,"L'effan li diguet : Moun pairé aï peccat countro lou ciel et countro bous, merité pas pus d'estre appelat É bostre fil.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,22,Alors lou païré diguet a sous barlechs : Pourtas bilé sa premieiro raoubo et bestisses lou ; mettez li un anel aï det el dé souliés a sous pés.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,23,"Menas aoussi lou budel lou pu gras, tuas lou, mangen et faguen bouno bido.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,24,"Parce qué moun effan qu'és bengut éro mort et es ressuscitat, ero perdut et es troubat et coumencerou de faïré bouno bido.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,25,"Penden aquo, l'effan pu bielqu'éro al camp benguet et coumo s’approuchabo de l'oustaou entendet lou bruch . das musiciens et das dansairés.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,26,Sounet un barlet et li demandet de quero aco.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,27,Lou barlet li respoundet : Bostré fraïré es rebengut et bostre païré a tuat lou budel lou pus gras parce ques bengut pla pourtant.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,28,L’ainat se mettet en coulero et boulio pas intra dins mé soun païré sourtiguet preguet d'intra.,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,29,L’effan respoundet a soun païré y o tant quebous serbisse n'ai pas manquat a bostrés ordres et m'abes pas jamai dounat un cabrit per mé regala ambe mous amichs !,Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,30,"Mé tant leou que bostre effan qu'es aïci qu'a mantout soun bé, ambé de fennos perdudos es bengut abés tuat per el lou budel gras.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
92,31,"Alors lou païre li diguet : Moun effan tu sios touour ambe yeou et tout ce que aï es teou. .. Me, caillo. bé faire festo, et se deberti parce que Ç toun fraïré ero mort et qu'és ressuscitat, ero perdut et . s'és troubat.",Id. en patois d'Agde (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,11,Un home abio dous éfans.,Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,12,Lou pus jouine diguèt a soun pèra: Moun pera douna me la part de bostre biande que me coumpeta et lou père ye partaget sa bianda.,Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,13,"Quaouques jours après lou pus jouines d'aquelles efans quand aget tout raspaliat, s'en anet dins l'estrange pais pla lion, el lai fricasset tout sen déqué en bisquen coume un libertin.",Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,14,"Quand aget tout acabat, arribet una granda famina. dine aquel païs et el coumencet à pati.",Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,15,S'en anel et se louguet amb'un bourgés d'aquel païs que l'embouyet à sa boria per garda lous porcs.,Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,16,"Et aurio pla aimat de rampli soun bentre de los petoufos que lous porcs mangeabon, et pressoune ny en dounabo pa gés.",Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,17,Anfin rentra en él même et se dis: Quanses y o dè barlets dine l'oustaou de moun pèra que foou soun sadoul dé pan et yeou aïci crebe de fan !,Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
93,18,Aneu noun ban trouba moun pera et ye dire: Moun pera ai ouffensat lou ciel et bous ai ouffensat.,Id. en patois de Lodève (Hérault),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
